loan_amnt,int_rate,installment,annual_inc,dti,delinq_2yrs,term_int,grade_int,emp_length_int,home_ownership_int,verification_status_int,purpose_int,income_tax
2000,7.84,62.53,55000.0,18.04,1.0,0,0,2,2,2,7,0.0
10000,11.49,219.88,38000.0,13.14,1.0,1,1,-1,2,0,8,0.0
14000,25.82,562.73,78000.0,20.97,0.0,0,4,10,0,1,3,5850.0
10000,13.35,338.63,60000.0,33.02,0.0,0,2,0,2,0,1,0.0
12000,9.92,254.5,70000.0,16.24,0.0,1,1,10,0,2,1,5250.0
33575,19.52,1239.58,80000.0,16.29,2.0,0,4,6,0,0,1,6000.0
28000,6.97,864.18,70000.0,33.24,0.0,0,0,1,1,2,3,5250.0
2000,6.72,61.5,27000.0,22.98,0.0,0,0,-1,1,2,0,0.0
10000,16.91,356.08,30000.0,16.16,0.0,0,2,2,1,2,1,0.0
7800,14.08,266.89,66780.0,6.13,0.0,0,2,10,2,2,7,5008.5
2650,6.71,81.48,45000.0,12.67,0.0,0,0,10,2,2,3,0.0
36000,17.97,913.58,160000.0,33.17,0.0,1,3,9,2,1,1,12000.0
15000,9.92,483.45,90000.0,12.93,0.0,0,1,10,0,2,3,6750.0
10000,13.98,341.68,60000.0,17.76,0.0,0,2,10,0,2,1,0.0
10000,12.99,336.9,26500.0,33.15,0.0,0,2,6,2,0,1,0.0
16000,15.59,385.62,45000.0,23.44,0.0,1,2,5,2,0,1,0.0
16650,16.29,587.76,38000.0,28.87,0.0,0,3,10,1,0,1,0.0
6225,14.09,213.03,31190.5,22.93,0.0,0,1,0,2,0,1,0.0
6125,14.16,209.82,100000.0,3.87,0.0,0,2,3,2,0,1,7500.0
24000,16.02,844.01,45000.0,40.67,0.0,0,2,0,1,0,1,0.0
20000,11.99,664.2,110000.0,14.1,0.0,0,1,3,2,0,1,8250.0
6000,16.91,213.65,36000.0,20.44,0.0,0,2,2,2,1,3,0.0
9000,10.49,292.48,35000.0,19.59,0.0,0,1,7,2,1,3,0.0
18000,13.58,414.92,48000.0,27.81,0.0,1,2,7,2,0,3,0.0
12000,15.61,289.34,57000.0,8.99,0.0,1,2,9,0,1,1,0.0
18000,7.89,563.15,112000.0,11.93,0.0,0,0,0,2,2,1,8400.0
10000,21.45,379.07,50000.0,17.33,0.0,0,3,4,0,0,1,0.0
10000,15.49,349.06,45000.0,11.55,3.0,0,2,10,2,2,1,0.0
12000,14.49,413.0,40000.0,20.91,0.0,0,2,3,0,0,3,0.0
4000,11.31,131.55,50000.0,17.62,0.0,0,1,10,2,2,0,0.0
15000,6.97,462.96,130000.0,18.23,4.0,0,0,1,0,1,1,9750.0
18000,12.99,606.41,64000.0,14.79,0.0,0,1,3,0,2,3,0.0
3400,28.72,141.97,9000.0,5.73,0.0,0,5,-1,2,0,1,0.0
11600,13.67,267.94,44000.0,7.75,0.0,1,2,2,0,1,1,0.0
6400,7.21,198.23,60000.0,22.4,0.0,0,0,10,0,1,1,0.0
13925,21.45,380.26,46000.0,14.98,0.0,1,3,2,2,0,0,0.0
8450,21.85,322.06,45000.0,16.93,0.0,0,3,9,1,0,3,0.0
3500,8.67,110.77,70000.0,14.97,0.0,0,1,10,2,2,1,5250.0
35000,10.64,1139.9,95000.0,27.6,0.0,0,1,10,2,1,1,7125.0
7700,9.67,247.27,145000.0,1.88,1.0,0,1,10,2,0,1,10875.0
35000,11.47,1153.67,187000.0,14.75,1.0,0,1,10,0,0,1,14025.0
32625,17.99,1179.31,68000.0,27.93,0.0,0,3,8,2,0,1,5100.0
4000,9.44,128.02,43200.0,8.03,0.0,0,1,0,2,1,13,0.0
15000,21.45,568.6,45000.0,23.06,2.0,0,3,3,2,2,1,0.0
20000,13.11,456.19,115000.0,22.63,0.0,1,1,7,0,0,3,8625.0
5000,14.03,170.97,50000.0,15.07,0.0,0,2,6,2,1,1,0.0
15000,17.09,373.52,102000.0,9.89,0.0,1,3,10,0,0,1,7650.0
6000,5.31,180.67,35000.0,21.23,0.0,0,0,5,2,2,3,0.0
10000,10.99,327.34,72000.0,9.52,3.0,0,1,4,2,2,1,5400.0
14300,14.99,340.13,53000.0,24.99,1.0,1,2,2,0,2,3,0.0
31500,18.99,1154.51,100000.0,16.88,0.0,0,3,2,2,1,1,7500.0
9600,18.55,349.72,40000.0,28.08,0.0,0,3,4,2,1,1,0.0
15600,16.99,387.62,45000.0,16.93,0.0,1,3,0,2,1,1,0.0
12000,8.39,378.2,50000.0,29.81,0.0,0,1,0,2,2,3,0.0
9600,12.74,322.27,80000.0,12.56,0.0,0,2,2,1,1,1,6000.0
36000,21.97,993.67,114000.0,33.22,1.0,1,4,8,0,1,1,8550.0
22000,16.46,540.39,54000.0,13.13,0.0,1,2,10,0,0,3,0.0
18000,6.99,555.71,115000.0,26.3,0.0,0,0,10,0,2,3,8625.0
12000,5.32,361.38,43000.0,2.23,0.0,0,0,10,1,0,2,0.0
6000,7.39,186.34,50000.0,12.11,0.0,0,0,-1,2,1,0,0.0
10500,13.59,356.78,36250.0,23.61,1.0,0,2,2,2,1,3,0.0
1500,16.99,53.48,30000.0,32.12,0.0,0,3,10,0,2,6,0.0
5000,6.62,153.52,34000.0,28.38,0.0,0,0,1,2,1,1,0.0
35000,13.67,1190.62,104283.0,34.44,1.0,0,2,10,0,0,1,7821.224999999999
4800,16.01,168.78,35000.0,29.73,3.0,0,2,1,2,1,1,0.0
15000,18.64,386.15,44004.0,21.0,1.0,1,4,10,0,2,1,0.0
8000,10.75,260.97,40000.0,12.16,0.0,0,1,6,1,1,1,0.0
10000,10.9,326.92,121000.0,1.49,1.0,0,1,10,0,0,9,9075.0
10000,7.84,312.63,49000.0,26.52,0.0,0,0,1,1,1,1,0.0
5000,10.91,163.49,21600.0,22.28,0.0,0,1,-1,0,2,2,0.0
6000,17.97,216.83,66000.0,26.98,0.0,0,3,10,2,1,3,4950.0
40000,14.99,951.39,200000.0,27.73,0.0,1,2,10,0,0,1,15000.0
13500,12.79,305.72,65000.0,9.25,0.0,1,2,0,2,1,3,0.0
8000,10.99,261.88,90000.0,8.87,0.0,0,1,1,1,0,1,6750.0
20000,5.32,602.3,205000.0,17.15,0.0,0,0,1,2,1,1,15375.0
13000,9.44,416.07,60000.0,12.2,0.0,0,1,2,0,2,1,0.0
15000,15.04,357.17,80000.0,20.73,0.0,1,2,10,2,0,1,6000.0
20000,15.99,703.05,80000.0,18.12,0.0,0,2,3,2,1,1,6000.0
15000,9.93,483.52,110000.0,17.74,0.0,0,1,10,0,2,3,8250.0
24000,12.49,539.83,103000.0,14.05,0.0,1,1,6,0,1,0,7725.0
21600,14.49,743.39,50000.0,8.54,0.0,0,2,1,2,1,1,0.0
7200,8.99,228.93,68000.0,12.85,0.0,0,1,7,0,2,0,5100.0
20000,9.17,637.58,120000.0,14.22,0.0,0,1,10,0,2,1,9000.0
3900,16.99,139.03,11600.0,22.26,0.0,0,3,-1,2,0,3,0.0
19200,15.61,462.94,69500.0,23.28,0.0,1,2,8,0,1,3,5212.5
19625,13.56,452.18,60000.0,16.6,0.0,1,2,0,0,2,1,0.0
13475,18.99,349.48,51000.0,34.05,0.0,1,3,8,0,1,1,0.0
3000,14.64,103.47,78048.0,17.64,0.0,0,2,-1,0,0,8,5853.599999999999
7800,19.99,289.84,53255.0,42.26,0.0,0,4,10,0,0,1,0.0
16900,12.69,566.91,47000.0,22.86,0.0,0,2,7,1,2,1,0.0
20000,14.49,688.33,82000.0,16.8,1.0,0,2,2,0,1,2,6150.0
35000,15.61,843.9,200000.0,17.36,1.0,1,3,10,0,0,2,15000.0
3800,13.59,129.12,60000.0,8.4,0.0,0,2,3,1,2,5,0.0
5000,6.89,154.14,40000.0,21.99,0.0,0,0,6,0,1,1,0.0
27250,21.99,752.47,65000.0,30.58,0.0,1,4,10,2,1,1,0.0
30000,15.99,729.39,135000.0,31.43,0.0,1,2,10,2,0,1,10125.0
24000,7.35,744.9,200000.0,15.87,0.0,0,0,2,1,0,1,15000.0
9000,9.43,288.01,65000.0,9.86,0.0,0,1,3,2,2,1,0.0
24000,20.39,641.08,65000.0,19.65,0.0,1,3,10,0,2,3,0.0
15000,7.97,469.84,111000.0,22.99,0.0,0,0,8,0,0,6,8325.0
35000,11.49,1154.0,300000.0,31.24,0.0,0,1,6,0,1,7,22500.0
28500,14.49,980.86,75000.0,20.74,0.0,0,2,10,1,1,1,5625.0
7250,14.3,248.85,35000.0,12.72,0.0,0,2,2,2,2,1,0.0
16000,14.64,551.83,65000.0,10.73,0.0,0,2,10,2,1,3,0.0
15000,6.72,461.24,92000.0,21.52,0.0,0,0,10,0,2,3,6900.0
12000,8.24,244.7,55000.0,15.14,0.0,1,1,5,0,1,1,0.0
28000,18.99,1026.23,120000.0,24.74,0.0,0,3,4,2,0,1,9000.0
20000,13.99,683.46,70000.0,7.22,0.0,0,2,0,1,1,0,5250.0
7200,13.99,246.05,98000.0,20.52,0.0,0,2,10,0,2,1,7350.0
12950,17.57,465.39,166000.0,16.27,0.0,0,3,10,0,0,2,12450.0
35000,6.11,1066.52,262300.0,21.65,0.0,0,0,4,0,1,3,19672.5
10000,19.92,371.23,57000.0,26.63,0.0,0,3,0,2,0,1,0.0
16750,11.53,552.59,58672.0,29.78,0.0,0,1,10,0,2,1,0.0
8000,7.9,250.33,33020.0,23.31,0.0,0,0,2,0,0,3,0.0
10125,22.15,280.51,30000.0,32.4,0.0,1,4,0,2,1,1,0.0
19000,7.49,590.94,55000.0,14.6,0.0,0,0,3,0,2,1,0.0
16000,21.45,606.51,48000.0,36.63,0.0,0,3,-1,2,0,1,0.0
5700,6.67,175.15,37000.0,24.04,0.0,0,0,2,1,1,1,0.0
12000,12.62,402.14,70000.0,26.04,0.0,0,2,10,0,2,1,5250.0
6000,19.99,222.96,25200.0,27.76,0.0,0,3,-1,1,0,1,0.0
14350,21.45,543.96,30205.5,47.68,0.0,0,3,4,0,0,1,0.0
27625,7.97,865.29,111000.0,15.01,0.0,0,0,2,0,2,1,8325.0
7200,11.49,237.4,80000.0,15.84,0.0,0,1,0,2,0,3,6000.0
6000,11.49,197.83,66000.0,21.0,0.0,0,1,10,0,1,1,4950.0
10450,16.55,370.24,60000.0,28.98,0.0,0,3,8,2,1,3,0.0
13000,12.73,436.34,60000.0,19.6,1.0,0,1,-1,0,0,1,0.0
10000,14.33,343.39,58000.0,8.19,0.0,0,2,9,0,2,1,0.0
30000,8.19,942.73,200000.0,7.59,0.0,0,0,1,0,1,1,15000.0
10000,16.91,356.08,48000.0,19.48,0.0,0,2,10,2,2,7,0.0
20675,17.27,516.84,47000.0,13.3,0.0,1,2,1,2,0,1,0.0
20000,9.75,422.49,72000.0,24.82,2.0,1,1,10,0,0,1,5400.0
20000,13.11,674.94,68143.0,28.37,0.0,0,1,6,0,0,1,5110.724999999999
15250,15.33,531.14,47376.0,23.0,0.0,0,3,3,2,0,1,0.0
20000,11.36,658.23,48500.0,11.98,0.0,0,1,1,2,2,3,0.0
35000,17.99,1265.16,107000.0,6.46,0.0,0,3,3,2,0,1,8025.0
5000,10.91,163.49,46000.0,9.24,0.0,0,1,2,0,1,0,0.0
20000,21.85,550.68,57999.0,18.64,0.0,1,3,6,0,1,0,0.0
4000,9.44,128.02,63000.0,22.19,1.0,0,1,2,0,2,8,0.0
14025,15.31,488.32,63000.0,15.9,1.0,0,2,10,0,1,1,0.0
6000,7.24,185.93,96000.0,26.21,2.0,0,0,10,0,2,2,7200.0
21000,14.99,499.48,130000.0,8.93,2.0,1,2,10,0,1,1,9750.0
15000,7.99,469.98,50000.0,20.86,0.0,0,0,3,0,0,1,0.0
20000,10.75,652.41,64860.0,7.44,0.0,0,1,10,0,1,1,0.0
11500,9.17,366.61,61500.0,19.45,0.0,0,1,1,2,2,7,0.0
5000,11.99,166.05,50000.0,2.21,0.0,0,1,7,2,1,1,0.0
5750,9.16,183.28,54000.0,4.93,1.0,0,1,10,0,1,1,0.0
6400,11.49,211.02,30500.0,12.87,0.0,0,1,5,2,1,8,0.0
10400,9.93,335.24,92300.0,6.11,0.0,0,1,5,2,2,7,6922.5
34000,11.47,1120.7,109000.0,33.85,0.0,0,1,6,2,0,1,8175.0
11750,17.86,297.48,28000.0,30.56,0.0,1,3,10,2,2,3,0.0
21425,12.62,483.33,90000.0,17.26,0.0,1,2,10,0,2,1,6750.0
6000,19.42,221.22,21000.0,26.29,1.0,0,3,10,1,2,3,0.0
1400,12.62,46.92,70000.0,27.6,0.0,0,2,10,0,1,7,5250.0
10000,15.1,347.15,31752.0,30.2,0.0,0,2,-1,2,0,1,0.0
10200,12.69,342.16,36000.0,15.5,0.0,0,1,1,2,2,11,0.0
25000,8.19,785.61,125000.0,15.19,0.0,0,0,10,0,1,1,9375.0
20000,9.44,640.1,46800.0,19.08,0.0,0,1,10,2,2,1,0.0
19000,10.49,408.29,135000.0,11.52,0.0,1,1,10,0,1,1,10125.0
16000,10.42,343.27,80000.0,9.57,0.0,1,1,10,0,2,3,6000.0
35000,16.02,1230.85,148000.0,5.72,0.0,0,2,2,2,2,1,11100.0
8000,11.99,265.68,90000.0,19.23,0.0,0,1,4,2,1,3,6750.0
6200,11.44,204.28,80000.0,10.2,1.0,0,1,6,0,0,1,6000.0
5000,6.24,152.66,55000.0,2.51,0.0,0,0,10,0,1,3,0.0
6000,11.49,197.83,60000.0,15.08,0.0,0,1,0,2,1,1,0.0
10000,6.62,307.04,40400.0,25.07,0.0,0,0,4,2,2,3,0.0
28000,19.99,741.68,100000.0,21.85,1.0,1,4,5,1,0,1,7500.0
18000,9.92,381.74,70000.0,16.66,0.0,1,1,5,2,2,1,5250.0
5000,9.16,159.38,35000.0,13.27,0.0,0,1,10,2,1,1,0.0
10000,18.25,255.3,60000.0,15.48,1.0,1,3,1,2,1,1,0.0
7500,18.25,272.09,75000.0,13.43,0.0,0,3,10,2,1,1,5625.0
13000,10.07,276.66,68998.0,16.79,0.0,1,1,10,0,2,1,5174.849999999999
3000,7.39,93.17,96000.0,11.96,1.0,0,0,-1,0,1,2,7200.0
10125,16.29,357.42,28188.0,21.75,2.0,0,3,-1,0,0,1,0.0
31325,18.49,803.83,98000.0,33.19,0.0,1,4,10,0,0,1,7350.0
35000,19.42,916.03,80000.0,4.55,0.0,1,3,10,0,0,2,6000.0
18000,18.55,462.49,88691.0,37.3,2.0,1,4,8,2,0,3,6651.825
30000,11.49,989.14,105000.0,14.97,0.0,0,1,10,1,0,1,7875.0
12000,14.27,280.91,42000.0,7.26,0.0,1,2,1,2,1,1,0.0
5000,6.49,153.23,40000.0,8.73,0.0,0,0,0,2,2,3,0.0
35000,16.99,1247.68,120000.0,7.87,0.0,0,3,5,0,1,1,9000.0
10000,14.99,346.61,50000.0,19.3,0.0,0,2,0,2,0,1,0.0
10500,11.49,230.87,68200.0,10.4,0.0,1,1,-1,0,1,2,5115.0
30000,12.69,1006.35,110000.0,22.01,0.0,0,2,4,2,1,1,8250.0
6500,16.59,230.42,81000.0,9.6,1.0,0,3,10,0,2,1,6075.0
2500,22.91,96.66,85000.0,13.91,0.0,0,4,10,1,1,1,6375.0
4000,17.57,143.75,70000.0,17.61,0.0,0,3,7,2,2,3,5250.0
21000,10.16,447.85,160000.0,14.48,0.0,1,1,9,0,0,1,12000.0
10000,11.31,328.86,35000.0,20.92,1.0,0,1,7,0,1,1,0.0
14000,11.99,311.36,40000.0,26.91,0.0,1,1,0,2,1,1,0.0
40000,7.07,1236.37,80000.0,8.21,0.0,0,0,0,0,0,1,6000.0
6000,12.29,200.12,44810.0,34.07,1.0,0,2,5,0,2,2,0.0
20400,14.48,479.77,140000.0,12.64,1.0,1,2,0,2,1,3,10500.0
30000,11.06,983.02,120000.0,0.85,0.0,0,1,0,1,2,5,9000.0
11200,5.32,337.29,80000.0,23.88,0.0,0,0,4,2,2,1,6000.0
8000,10.99,261.88,34000.0,8.4,0.0,0,1,-1,1,1,3,0.0
14000,10.42,454.51,80000.0,11.97,0.0,0,1,10,0,2,1,6000.0
8400,14.47,289.02,45000.0,23.09,1.0,0,2,2,0,0,5,0.0
6400,12.99,215.62,95000.0,7.66,0.0,0,2,6,1,1,2,7125.0
18300,28.99,580.77,50000.0,13.27,0.0,1,6,1,0,0,10,0.0
6000,10.47,194.93,65000.0,11.17,0.0,0,1,2,2,2,6,0.0
11000,11.49,362.69,47000.0,22.34,0.0,0,1,3,2,0,3,0.0
7350,19.52,271.36,35000.0,6.04,0.0,0,3,10,0,2,1,0.0
12000,6.62,368.45,56000.0,1.95,0.0,0,0,10,0,2,1,0.0
10000,11.31,328.86,55000.0,31.18,0.0,0,1,4,1,2,3,0.0
8000,7.21,247.79,48000.0,16.73,3.0,0,0,6,0,2,2,0.0
8000,6.49,245.16,53000.0,13.16,0.0,0,0,3,0,2,3,0.0
8000,9.49,256.23,120000.0,12.79,1.0,0,1,1,0,2,1,9000.0
14000,8.39,441.24,45000.0,21.79,0.0,0,0,1,2,2,1,0.0
5400,12.85,181.56,15000.0,22.11,0.0,0,1,5,2,2,3,0.0
20000,10.99,654.68,50000.0,13.8,0.0,0,1,7,2,2,1,0.0
16000,17.57,402.57,84000.0,4.3,0.0,1,3,10,0,0,1,6300.0
35000,19.03,908.5,120000.0,3.82,0.0,1,3,10,0,0,1,9000.0
13800,14.31,323.33,55000.0,10.1,0.0,1,2,4,2,1,1,0.0
6000,15.02,208.06,34000.0,27.6,1.0,0,2,1,0,1,1,0.0
10000,7.89,312.86,35000.0,5.44,0.0,0,0,0,0,2,3,0.0
14900,20.2,396.42,44000.0,27.8,2.0,1,4,10,2,1,1,0.0
15000,13.33,507.8,68000.0,9.59,0.0,0,2,10,2,1,7,5100.0
10000,14.99,237.85,70000.0,6.39,2.0,1,2,10,0,2,0,5250.0
5000,11.49,164.86,56000.0,1.07,0.0,0,1,2,2,1,0,0.0
20950,18.54,763.08,45610.0,28.18,0.0,0,4,2,1,0,2,0.0
10000,12.69,335.45,70000.0,11.01,5.0,0,2,10,1,1,2,5250.0
3600,11.49,118.7,32000.0,28.54,0.0,0,1,-1,2,1,1,0.0
24000,12.69,542.28,115000.0,14.55,1.0,1,2,10,0,2,1,8625.0
16000,7.89,500.58,68000.0,3.21,0.0,0,0,1,2,0,0,5100.0
19750,15.8,692.41,45000.0,19.36,0.0,0,2,10,2,2,3,0.0
13725,17.57,493.24,48000.0,11.25,0.0,0,3,-1,2,0,0,0.0
15000,9.75,482.25,65000.0,21.86,0.0,0,1,6,0,2,2,0.0
2800,10.08,90.46,60000.0,4.96,0.0,0,1,10,1,1,6,0.0
10000,10.15,323.38,30000.0,18.8,0.0,0,1,6,1,2,3,0.0
14400,16.49,509.76,68000.0,2.42,1.0,0,3,-1,2,1,0,5100.0
35000,19.72,921.85,143000.0,8.77,0.0,1,3,7,0,0,1,10725.0
9000,16.02,316.51,85000.0,34.36,0.0,0,2,5,2,1,1,6375.0
12000,8.81,380.54,95873.0,27.04,0.0,0,0,5,1,1,1,7190.474999999999
4600,13.67,156.49,40000.0,24.39,0.0,0,2,10,0,0,1,0.0
5400,13.33,182.81,26000.0,17.04,0.0,0,2,2,2,1,0,0.0
4000,13.49,135.73,50000.0,4.94,0.0,0,2,0,2,1,0,0.0
5000,7.24,154.94,50000.0,15.24,0.0,0,0,5,0,2,3,0.0
5000,12.12,166.36,24831.0,22.62,1.0,0,1,0,2,1,1,0.0
30000,7.84,606.0,105000.0,10.21,0.0,1,0,8,0,2,3,7875.0
5500,12.29,183.45,74000.0,2.51,0.0,0,2,1,0,2,1,5550.0
32000,10.91,1046.28,90000.0,24.59,1.0,0,1,6,0,0,1,6750.0
35000,12.69,790.82,84000.0,19.76,0.0,1,2,10,0,1,3,6300.0
6700,12.99,225.72,44000.0,40.93,0.0,0,2,2,2,1,1,0.0
7000,11.44,230.64,60000.0,37.18,1.0,0,1,4,0,2,1,0.0
8000,18.99,293.21,50000.0,21.32,0.0,0,3,-1,0,1,1,0.0
5500,11.98,182.63,55000.0,27.38,0.0,0,1,10,0,0,1,0.0
6400,16.29,225.93,33000.0,15.13,0.0,0,3,4,2,0,4,0.0
30000,11.44,658.88,450000.0,10.34,1.0,1,1,10,0,0,3,33750.0
14000,13.99,325.69,60000.0,29.06,0.0,1,2,10,0,2,3,0.0
8500,10.49,276.24,100000.0,3.61,0.0,0,1,10,1,1,1,7500.0
15000,15.99,364.7,60000.0,18.72,0.0,1,2,10,1,2,3,0.0
35000,12.99,1179.12,135000.0,34.04,0.0,0,2,7,1,0,1,10125.0
12000,12.73,402.77,55000.0,29.5,0.0,0,1,4,1,2,3,0.0
15000,9.76,482.32,175000.0,3.17,0.0,0,1,2,2,2,1,13125.0
16000,12.74,537.11,150000.0,5.37,0.0,0,2,2,0,1,1,11250.0
4750,15.31,165.39,30000.0,8.88,0.0,0,2,10,2,0,3,0.0
4200,12.59,140.69,34000.0,5.72,0.0,0,2,0,1,1,1,0.0
14700,18.25,533.29,35000.0,24.76,2.0,0,4,-1,1,0,1,0.0
27000,8.46,851.83,68500.0,26.19,0.0,0,0,3,2,2,0,5137.5
2000,23.4,77.84,60000.0,12.18,1.0,0,4,2,2,2,1,0.0
12000,17.27,429.45,89000.0,15.57,0.0,0,3,-1,0,0,1,6675.0
4800,29.69,202.96,85000.0,12.13,0.0,0,5,4,0,2,1,6375.0
10000,16.78,355.44,61500.0,13.89,0.0,0,2,10,2,2,1,0.0
10000,30.75,328.16,23000.0,94.52,0.0,1,5,10,0,2,1,0.0
15000,7.21,464.6,125000.0,20.8,0.0,0,0,10,1,2,2,9375.0
35000,11.99,1162.34,90000.0,4.8,0.0,0,1,9,2,1,1,6750.0
7950,10.49,258.36,56000.0,13.91,0.0,0,1,8,2,2,1,0.0
20000,17.99,507.76,130000.0,9.69,0.0,1,3,10,2,0,1,9750.0
12000,7.26,371.96,132000.0,22.76,0.0,0,0,10,0,0,3,9900.0
10000,10.9,326.92,35400.0,14.81,0.0,0,1,-1,2,0,1,0.0
19650,16.01,690.94,200000.0,27.67,0.0,0,2,10,1,1,2,15000.0
22000,6.97,679.0,175000.0,7.44,1.0,0,0,10,0,1,1,13125.0
28000,16.29,685.23,94500.0,5.0,0.0,1,3,2,0,1,1,7087.5
20000,10.99,654.68,62000.0,22.47,0.0,0,1,3,0,0,1,0.0
28500,16.02,1002.26,62000.0,23.05,0.0,0,2,0,2,2,1,0.0
7875,14.09,269.5,48000.0,32.85,1.0,0,1,10,0,0,3,0.0
12000,12.12,399.26,90000.0,20.38,0.0,0,1,10,2,1,1,6750.0
4000,10.99,130.94,80000.0,9.81,0.0,0,1,8,0,2,3,6000.0
13500,10.99,441.91,100000.0,3.13,1.0,0,1,4,2,1,1,7500.0
15000,12.69,503.18,55000.0,27.78,0.0,0,2,0,2,1,5,0.0
24000,15.02,571.22,80000.0,27.83,0.0,1,2,-1,0,2,1,6000.0
5000,9.17,159.4,22000.0,7.53,0.0,0,1,-1,2,0,1,0.0
9600,13.99,328.06,48000.0,18.09,1.0,0,2,3,2,0,3,0.0
9600,13.59,326.2,38500.0,10.57,0.0,0,2,1,2,1,3,0.0
35000,22.95,985.67,85000.0,4.26,0.0,1,5,10,0,0,1,6375.0
3600,13.99,123.03,46500.0,14.19,0.0,0,2,2,2,2,1,0.0
8000,5.32,240.92,34000.0,24.36,0.0,0,0,4,0,2,1,0.0
36000,18.06,915.34,168000.0,21.82,0.0,1,3,4,2,1,0,12600.0
10000,7.49,311.02,70000.0,14.9,0.0,0,0,6,2,2,1,5250.0
20000,12.99,673.79,75000.0,12.75,1.0,0,2,8,2,2,0,5625.0
23475,7.39,729.04,68432.0,25.59,0.0,0,0,10,0,2,3,5132.4
3500,11.55,115.5,60000.0,2.32,0.0,0,1,2,1,1,3,0.0
18000,8.18,565.56,80000.0,24.44,3.0,0,1,3,1,2,2,6000.0
12000,14.49,413.0,124000.0,31.98,0.0,0,2,7,0,0,10,9300.0
36000,10.42,772.36,55000.0,26.47,0.0,1,1,2,0,1,1,0.0
27000,13.56,622.11,80000.0,13.7,0.0,1,2,4,1,1,1,6000.0
5225,17.57,187.78,50000.0,16.78,1.0,0,3,6,0,1,3,0.0
1500,12.74,50.36,30000.0,19.32,2.0,0,2,0,2,1,0,0.0
14000,12.69,316.33,96000.0,11.48,0.0,1,2,8,2,2,1,7200.0
6000,11.99,199.26,100000.0,29.85,1.0,0,2,10,0,0,8,7500.0
20000,6.03,608.72,60000.0,15.12,0.0,0,0,4,0,1,1,0.0
20000,7.97,405.25,200001.0,10.69,0.0,1,0,10,0,1,1,15000.074999999999
25000,16.46,614.08,43000.0,25.93,0.0,1,2,10,0,0,1,0.0
10000,14.47,344.07,90000.0,21.51,0.0,0,2,-1,0,1,2,6750.0
10000,16.99,248.48,110000.0,31.93,0.0,1,3,10,2,2,6,8250.0
12000,9.16,382.5,65000.0,22.8,1.0,0,1,10,0,1,3,0.0
21000,8.39,661.85,90000.0,22.96,0.0,0,1,10,0,2,1,6750.0
30000,11.99,667.19,120000.0,17.7,0.0,1,1,10,0,0,1,9000.0
15000,12.61,338.31,100000.0,8.65,1.0,1,2,10,0,2,3,7500.0
15000,17.47,538.31,104000.0,22.39,0.0,0,3,10,0,2,1,7800.0
18000,13.67,612.32,102000.0,24.17,0.0,0,1,5,0,2,1,7650.0
17000,26.3,512.02,44000.0,39.59,0.0,1,4,2,2,2,1,0.0
21000,12.12,698.71,90000.0,17.09,0.0,0,1,10,0,2,3,6750.0
28000,10.49,601.7,65000.0,17.34,0.0,1,1,6,0,0,1,0.0
12000,7.69,374.33,90000.0,21.79,0.0,0,0,2,0,2,3,6750.0
16000,7.49,497.63,90000.0,17.81,0.0,0,0,1,2,0,3,6750.0
12000,13.58,407.69,62000.0,14.85,0.0,0,2,5,0,1,1,0.0
5600,6.99,172.89,40000.0,24.42,0.0,0,0,2,0,2,1,0.0
3200,11.49,105.51,35940.0,26.41,0.0,0,1,4,0,0,0,0.0
10000,5.32,301.15,80000.0,8.48,0.0,0,0,10,0,2,1,6000.0
12000,6.92,370.09,86000.0,15.25,0.0,0,0,4,0,2,3,6450.0
10000,11.48,329.67,150000.0,15.94,0.0,0,1,10,1,1,0,11250.0
20300,23.88,582.58,100000.0,17.62,0.0,1,4,5,2,1,5,7500.0
20000,16.32,489.77,56004.0,22.07,0.0,1,4,0,2,2,1,0.0
8000,9.17,255.04,37000.0,13.75,0.0,0,1,2,1,2,1,0.0
12000,13.33,275.07,45000.0,21.17,0.0,1,2,10,0,2,1,0.0
40000,7.49,1244.07,180000.0,8.93,0.0,0,0,10,0,0,0,13500.0
24375,18.25,622.29,80000.0,3.05,0.0,1,3,4,0,0,1,6000.0
7000,11.49,230.8,86000.0,2.41,0.0,0,1,2,2,2,4,6450.0
3000,13.53,101.85,30000.0,17.24,0.0,0,1,10,2,0,1,0.0
1900,12.73,63.78,30000.0,31.64,0.0,0,1,1,2,1,1,0.0
6000,14.33,206.03,75000.0,25.62,0.0,0,2,5,2,0,1,5625.0
20000,13.49,460.1,77000.0,17.88,0.0,1,2,10,0,0,5,5775.0
19200,12.99,436.77,80000.0,16.74,0.0,1,1,10,2,1,3,6000.0
8075,15.77,282.98,52000.0,1.5,0.0,0,3,6,2,1,8,0.0
30000,6.72,922.48,35000.0,30.38,0.0,0,0,10,0,1,1,0.0
30000,16.02,729.87,32000.0,38.33,0.0,1,2,5,2,0,3,0.0
24000,13.49,552.12,56000.0,26.73,0.0,1,2,4,2,0,1,0.0
1800,15.31,62.68,63100.0,15.69,0.0,0,2,5,2,0,1,0.0
25000,5.31,752.76,110000.0,26.75,0.0,0,0,3,0,2,1,8250.0
16000,24.84,468.13,105000.0,21.5,0.0,1,4,6,0,2,1,7875.0
10000,8.39,315.17,55000.0,8.42,0.0,0,0,9,2,2,1,0.0
